Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCZ05,OUT018,1536.53324
NCV05,OUT019,310.19622000000004
DRM37,OUT046,2813.6708000000003
FDV58,OUT027,4685.434340000001
FDN22,OUT027,5226.530000000001
NCO06,OUT049,549.35158
FDT56,OUT019,412.39651999999995
FDM02,OUT013,2002.5932400000002
FDA09,OUT046,2519.52036
NCC06,OUT035,1627.28178
NCL54,OUT049,2401.47402
NCB55,OUT017,895.7673199999999
FDB12,OUT017,1985.5487600000001
NCA54,OUT049,1984.28374
NCS38,OUT049,1604.77774
FDC02,OUT049,3642.2589
FDK44,OUT019,2481.7029199999997
FDE16,OUT035,4069.9022400000003
NCS05,OUT035,2378.7702400000003
FDZ59,OUT045,2836.6409
FDI20,OUT017,3843.72998
FDQ14,OUT046,2571.38618
FDF53,OUT017,2660.0707399999997
FDW25,OUT017,1640.99726
NCQ43,OUT010,1313.6899799999999
FDX52,OUT013,3935.3440599999994
FDE28,OUT045,3590.1267600000006
FDN15,OUT017,2360.12784
FDO28,OUT017,2503.408
FDQ33,OUT045,2883.71296
FDM22,OUT010,661.40572
FDJ03,OUT017,649.75422
FDI16,OUT045,855.5530000000001
FDI09,OUT027,4710.135520000001
FDX55,OUT013,2803.8169600000006
FDS23,OUT027,2304.93302
DRC12,OUT045,2624.1841200000003
FDH41,OUT049,2040.2109400000002
FDN01,OUT013,3111.08366
FDV55,OUT045,2653.6124800000002
NCJ19,OUT013,986.1829599999999
NCY29,OUT010,760.54334
FDP03,OUT018,2044.80496
FDZ52,OUT045,2066.3768800000003
FDH31,OUT010,1409.03254
FDQ19,OUT018,4556.00282
FDS15,OUT035,1524.3491
FDN32,OUT017,2976.05942
FDH32,OUT049,1469.3540200000002
FDF33,OUT017,1972.1661799999997
FDJ22,OUT046,2092.07676
FDG56,OUT010,554.74456
FDC05,OUT046,2774.7215
FDK09,OUT013,3855.1151600000003
NCV29,OUT045,3839.4022800000007
NCC43,OUT019,3164.1479200000003
NCA42,OUT049,2017.3739999999998
FDC10,OUT046,2171.77302
FDC16,OUT013,1566.2945
NCL17,OUT013,2778.2502400000003
FDA51,OUT035,2122.43724
FDW01,OUT017,2436.2953599999996
NCF30,OUT045,1738.80328
FDN49,OUT013,660.7399200000001
FDY20,OUT045,1558.03858
FDC15,OUT045,2840.76886
FDY24,OUT046,717.9321400000001
NCG43,OUT017,1356.1680199999998
FDA48,OUT013,3209.156
NCF55,OUT017,453.21006
FDL38,OUT049,1187.85378
NCQ29,OUT018,3646.45344
FDC34,OUT017,2760.6731200000004
FDP36,OUT027,1637.0024600000002
FDN50,OUT010,812.2760000000001
FDO23,OUT049,1287.25772
FDT56,OUT013,1380.40314
FDT13,OUT027,4617.789059999999
FDZ03,OUT013,3484.59746
FDQ03,OUT010,3511.7621
FDU44,OUT045,3393.18312
FDD03,OUT049,3158.8880999999997
NCH30,OUT013,1580.40946
FDS60,OUT010,2222.57356
FDG08,OUT046,3034.5166600000002
FDX38,OUT017,677.18518
FDD22,OUT017,1679.1475999999998
FDW51,OUT013,2970.4667000000004
FDL09,OUT017,2916.80322
FDZ60,OUT045,1343.3846600000002
NCH07,OUT046,2455.20408
NCQ41,OUT049,3015.67452
FDW04,OUT049,2285.95772
FDI08,OUT027,6477.70136
FDR19,OUT019,368.8532
FDV13,OUT046,1115.81422
FDB52,OUT017,3508.49968
FDZ48,OUT027,2111.3183799999997
NCO14,OUT049,710.4751800000001
FDZ50,OUT013,4165.910599999999
FDN27,OUT019,1001.6960999999999
FDQ60,OUT013,1817.634
FDR49,OUT017,742.2338400000001
DRJ35,OUT027,1669.4269200000003
DRI49,OUT017,1080.19392
FDB47,OUT017,3405.76674
FDP37,OUT010,1471.1516800000002
FDR26,OUT049,2253.20036
FDY31,OUT019,366.05683999999997
FDC11,OUT045,1577.81284
DRP47,OUT035,3990.67204
NCY54,OUT018,2598.41766
FDR27,OUT046,1438.0614200000002
FDQ21,OUT019,1625.1512200000002
NCQ29,OUT035,3788.2688399999997
FDJ02,OUT046,1765.7681799999998
FDE21,OUT018,1581.9407999999999
FDM39,OUT046,1750.6545200000005
FDZ01,OUT017,2048.53344
NCB19,OUT018,1313.8897200000001
FDU03,OUT046,2936.91038
FDP27,OUT049,2743.9615400000002
DRF01,OUT045,2417.12032
FDM03,OUT049,1727.88416
FDV01,OUT046,1383.1329199999998
FDS16,OUT046,2333.42926
FDO45,OUT035,1394.5181000000002
NCX06,OUT035,3046.43448
FDP13,OUT046,796.36338
NCR38,OUT018,3501.24246
FDA01,OUT013,1341.6535800000001
FDT26,OUT017,1813.6392
FDD44,OUT027,6311.71742
FDB26,OUT013,1706.04592
FDP45,OUT019,3433.8635000000004
NCP55,OUT046,837.2435000000002
FDT23,OUT017,1397.31446
FDO51,OUT045,693.4307000000001
FDA44,OUT046,767.80056
NCJ31,OUT018,3920.5632999999993
FDX37,OUT045,1490.32672
NCD18,OUT049,2622.12014
FDN40,OUT027,3725.7502200000004
FDL33,OUT017,2967.5371800000003
DRF48,OUT035,3127.2626000000005
FDW08,OUT035,1842.66808
FDX39,OUT018,3547.98162
FDB38,OUT049,2577.6447000000003
FDY46,OUT018,3070.40328
NCB06,OUT049,2871.46224
FDA34,OUT035,3817.09798
FDA35,OUT045,1752.3190200000001
FDQ07,OUT035,3575.0131
FDU32,OUT045,2172.5054
FDU26,OUT013,2079.55972
FDU13,OUT010,1098.2370999999998
FDO09,OUT035,4251.465899999999
FDW03,OUT019,789.2393199999999
FDB38,OUT013,2216.51478
FDL26,OUT010,1564.16394
NCN43,OUT045,1762.3726000000001
FDH08,OUT045,3457.1665000000003
NCC31,OUT019,316.72106
FDH14,OUT035,1878.8210200000005
FDL40,OUT017,1667.6292600000002
FDD20,OUT035,1778.55154
NCV53,OUT035,4006.65124
FDD16,OUT045,1060.15334
FDP24,OUT035,1781.48106
FDQ25,OUT045,2107.6564800000006
FDM38,OUT035,864.2084000000001
NCT18,OUT010,1255.09958
FDM34,OUT049,1487.3971999999999
DRH37,OUT010,1099.7684400000003
NCE07,OUT013,2693.3607400000005
FDG12,OUT013,1869.7661400000002
FDB59,OUT010,1951.99244
FDS10,OUT018,2844.8968200000004
FDN21,OUT010,1152.9658600000002
FDM02,OUT045,1374.0114600000002
FDO44,OUT049,1773.09198
NCN17,OUT017,1573.2854000000002
FDH16,OUT018,1311.49284
FDL44,OUT046,2714.59976
FDY47,OUT017,1994.53706
DRI39,OUT046,764.80446
NCX54,OUT018,1489.26144
FDE59,OUT046,593.96018
FDO46,OUT045,2818.59772
DRE13,OUT046,1274.60752
FDW14,OUT013,1091.912
FDF35,OUT046,1034.0539800000001
FDO50,OUT019,264.65549999999996
DRF49,OUT017,1853.52062
FDT60,OUT049,1714.9010599999997
FDP38,OUT045,712.60574
FDA31,OUT027,4749.75062
FDY52,OUT010,698.2910399999998
FDD03,OUT027,4933.844319999999
FDN52,OUT018,1252.4363800000003
FDU20,OUT010,1628.5468
FDD22,OUT035,1566.2944999999997
NCB55,OUT019,875.527
FDN27,OUT045,1802.4537599999999
FDD16,OUT013,1044.57362
FDW48,OUT046,1292.38438
DRN35,OUT045,563.5331199999999
FDX25,OUT049,1959.31624
DRD49,OUT049,3707.37414
FDE21,OUT019,969.2716399999999
FDN44,OUT035,2706.6101599999997
DRC01,OUT049,763.40628
NCK30,OUT046,3528.2073599999994
FDU39,OUT013,890.30776
FDB49,OUT013,1381.60158
FDS12,OUT045,2145.8734
FDR57,OUT018,2048.2671199999995
FDX22,OUT027,3597.3174
FDC60,OUT013,937.9790399999999
NCE42,OUT049,3449.9092800000008
NCK42,OUT049,3341.58362
DRE01,OUT017,4047.9308399999995
FDE57,OUT018,1909.1815000000001
DRK59,OUT019,4186.217500000001
FDB10,OUT027,7054.4173200000005
FDQ25,OUT046,2405.0693400000005
FDY26,OUT017,4020.2335599999997
FDG28,OUT049,3852.0524800000007
FDM14,OUT049,1361.49442
NCH29,OUT049,1688.4687999999999
FDD48,OUT049,1764.3700000000001
FDC17,OUT045,3914.83742
DRH49,OUT027,1548.11816
FDN44,OUT018,2427.44022
FDC29,OUT045,1752.3190200000001
DRK01,OUT019,1680.54578
FDD48,OUT017,1825.5570200000002
FDB59,OUT013,3937.6743599999995
FDY45,OUT010,3674.8165200000003
FDX60,OUT035,1106.29328
FDT09,OUT010,1211.0236200000002
DRB24,OUT018,2444.61786
FDL13,OUT035,3331.13056
FDN16,OUT035,1722.6243399999998
FDK57,OUT013,2479.70552
FDO22,OUT027,1438.72722
FDC57,OUT010,2153.72984
FDZ13,OUT027,1825.7567599999998
FDW27,OUT013,1936.34614
FDX10,OUT049,443.2230600000001
FDY08,OUT018,1909.1815
FDA49,OUT017,1460.69862
FDC32,OUT018,1249.77318
FDO04,OUT035,770.86324
NCZ54,OUT013,1948.3305399999997
FDY40,OUT045,628.7815199999999
FDW36,OUT045,1432.40212
FDE11,OUT017,3953.8532999999998
DRE37,OUT045,2446.4820999999997
NCK19,OUT017,3237.1861799999997
FDT19,OUT035,2344.5481200000004
FDE56,OUT045,996.7026000000002
FDZ57,OUT010,1252.17006
FDB35,OUT035,1441.7899000000002
FDF09,OUT010,599.5528999999999
FDO34,OUT046,2059.51914
FDA55,OUT046,2392.7520400000003
NCM18,OUT035,1039.38038
FDJ20,OUT019,318.25239999999997
DRQ35,OUT019,263.52364
FDG02,OUT013,2626.84732
NCU29,OUT018,2543.95522
FDL27,OUT027,1464.76
NCA54,OUT035,3014.7424
FDJ32,OUT035,1095.241
FDB21,OUT019,4372.57492
FDR46,OUT035,2846.49474
FDZ32,OUT046,1677.1502
DRF36,OUT017,3181.7916199999995
NCU54,OUT017,4165.2447999999995
NCI31,OUT017,575.51752
DRA59,OUT035,2980.7200199999997
NCC55,OUT045,670.1277
FDE44,OUT018,729.6502199999999
NCN26,OUT018,1632.0755400000003
FDC11,OUT049,1745.86076
FDV24,OUT035,1717.69742
FDR40,OUT019,1096.77234
NCQ17,OUT049,2124.8341199999995
FDC46,OUT045,3403.9025
NCM18,OUT046,879.2554800000001
FDK16,OUT046,1038.3150999999998
FDI28,OUT017,1243.84756
FDS11,OUT018,3717.69404
DRD13,OUT046,825.05936
FDL36,OUT035,1426.87598
FDI27,OUT013,687.50508
FDJ53,OUT019,335.96268000000003
FDS44,OUT045,3392.78364
FDE28,OUT046,3261.7542000000003
FDQ33,OUT018,2560.26732
FDB37,OUT017,4110.982099999999
FDQ31,OUT045,1606.7085600000003
NCQ05,OUT046,1798.9916
FDE10,OUT013,2434.4977
FDF38,OUT017,502.94532
FDE50,OUT019,1669.09402
DRG37,OUT010,2662.8005200000002
NCH06,OUT049,2300.73848
FDY14,OUT045,5092.90394
FDO27,OUT017,1556.04118
FDQ19,OUT049,3898.6584799999996
FDZ26,OUT019,2074.49964
FDN51,OUT013,4629.57372
FDK20,OUT035,1763.9039400000001
FDD40,OUT018,2992.2383600000003
DRI25,OUT018,751.0224000000001
FDH56,OUT017,1632.0755400000003
FDI36,OUT027,4747.3537400000005
DRH11,OUT018,665.26736
NCV18,OUT017,1452.24296
DRI01,OUT049,3140.7117600000006
DRE48,OUT049,2357.73096
FDS51,OUT035,1194.6449400000001
FDM38,OUT017,717.00002
FDB60,OUT027,5195.303979999999
FDY58,OUT035,4220.839099999999
FDY22,OUT045,2407.1999
FDF11,OUT027,4969.79752
FDZ51,OUT035,1693.26256
FDQ45,OUT017,2849.15794
FDF17,OUT035,2961.01234
NCF31,OUT027,3823.6228200000005
FDA37,OUT013,1797.9929
FDO51,OUT046,649.8208000000002
FDF34,OUT013,4197.336359999999
FDD57,OUT018,1367.61978
FDO37,OUT046,4238.149900000001
FDR49,OUT049,849.96028
FDS39,OUT049,1939.20908
FDI48,OUT027,1466.7574
DRM35,OUT049,2368.1174399999995
FDV57,OUT035,4005.51938
FDZ55,OUT013,2315.45266
FDI28,OUT035,1333.39766
FDS21,OUT045,904.0232400000001
FDT34,OUT013,2279.49946
DRI25,OUT035,956.4882799999999
FDT47,OUT010,998.6334199999999
DRH39,OUT045,934.05082
NCD54,OUT045,2122.7035600000004
FDU16,OUT027,2487.02932
NCW29,OUT045,1762.30602
FDV25,OUT027,4930.049260000001
FDM56,OUT035,1914.77422
FDZ04,OUT027,1355.03616
FDG59,OUT019,348.34655999999995
FDI56,OUT045,1500.44688
FDS33,OUT035,1464.56026
FDC23,OUT049,1655.4451199999999
FDT11,OUT049,3167.4103400000004
FDG17,OUT045,4459.99446
FDZ44,OUT045,1705.9793399999999
FDJ52,OUT013,2194.74312
DRI23,OUT046,2335.02718
DRE15,OUT010,1028.79416
NCF07,OUT013,1494.98732
NCR29,OUT049,700.0887
FDE44,OUT019,263.59022
FDT23,OUT035,1502.91034
NCG06,OUT017,2859.0783600000004
NCU41,OUT010,2758.4094
FDH46,OUT017,1505.64012
FDV31,OUT013,3754.7790999999997
NCT41,OUT027,3778.4815799999997
FDE22,OUT027,2492.95494
FDC26,OUT045,1760.4417800000003
DRF51,OUT017,471.25324
NCY53,OUT019,682.84448
FDY21,OUT017,3843.26392
FDL27,OUT013,789.9717
FDZ34,OUT049,2263.32052
NCF43,OUT010,2460.131
FDC21,OUT035,1612.7007600000002
FDL26,OUT013,2251.53586
FDT25,OUT010,1245.7117999999998
NCR30,OUT046,699.0234200000001
DRL23,OUT019,391.29066
NCR05,OUT049,2773.19016
NCE19,OUT018,617.5295
FDY07,OUT035,678.0507200000001
FDB10,OUT017,4086.74698
FDP57,OUT013,1505.5069599999997
FDU48,OUT019,2319.71378
FDH48,OUT035,1294.7146799999998
FDO33,OUT035,1936.7456200000001
NCU29,OUT045,2317.9827000000005
FDW35,OUT046,845.1665200000001
FDH05,OUT010,2356.99858
FDP26,OUT049,1140.64856
DRG27,OUT035,653.74902
FDQ33,OUT046,2693.4939000000004
FDH20,OUT010,1045.03968
FDV14,OUT046,839.1077400000001
DRD01,OUT046,690.9672400000002
NCI17,OUT049,1041.84384
FDF39,OUT010,3334.1932399999996
FDX37,OUT046,1203.2337599999998
NCX17,OUT035,3512.96054
FDN03,OUT013,4430.233200000001
NCS41,OUT010,2958.74862
FDH34,OUT045,2983.8492800000004
NCX53,OUT018,1601.3821599999997
FDY31,OUT046,2162.4518199999998
FDD20,OUT017,1794.59732
FDE51,OUT045,521.0550800000001
FDV27,OUT046,1211.1567799999998
FDF16,OUT035,1951.19348
FDZ02,OUT049,1240.7848800000002
NCK05,OUT045,820.73166
FDM12,OUT027,4800.085099999999
NCA05,OUT018,2440.09042
FDX33,OUT045,2636.7011600000005
FDM25,OUT049,2039.9446200000002
FDE41,OUT018,1251.5708399999999
FDW14,OUT045,1416.02344
NCD30,OUT046,864.2749799999999
FDB23,OUT010,2868.1998199999994
FDF45,OUT046,415.65894
FDW20,OUT017,2066.90952
FDF47,OUT045,3505.9696400000003
NCR05,OUT019,2406.2677799999997
DRB01,OUT046,2866.5353200000004
FDE36,OUT013,3497.24766
FDU56,OUT049,2796.6928999999996
FDB23,OUT049,3288.98542
FDN48,OUT049,1100.4342399999998
FDS43,OUT013,3543.9202400000004
NCN05,OUT013,3455.36884
NCL53,OUT049,2217.4468999999995
FDL56,OUT046,967.8068800000001
FDH17,OUT018,1627.74784
FDP37,OUT046,1575.88202
FDG09,OUT019,1418.55348
FDA55,OUT045,2747.0908000000004
FDX31,OUT049,3649.3829600000004
FDJ41,OUT045,3750.5179800000005
DRC24,OUT045,2840.5025400000004
FDQ21,OUT035,1875.8915000000002
NCT54,OUT045,1526.2799200000002
FDH08,OUT049,4052.0588000000002
FDY38,OUT018,3444.2499800000005
DRM11,OUT010,3540.12518
FDG32,OUT049,2546.61842
NCH18,OUT046,2507.6691199999996
FDI20,OUT035,4334.424580000001
FDA33,OUT018,2360.7936400000003
FDN45,OUT013,4206.5244
FDT45,OUT010,599.35316
FDR32,OUT035,3602.04458
FDA48,OUT017,3532.0024199999993
FDN23,OUT017,2438.09302
NCR18,OUT035,741.7012
FDD45,OUT046,1040.24592
FDI22,OUT018,3432.26558
FDT09,OUT013,2173.03804
DRC24,OUT027,3011.87946
FDT39,OUT046,2146.8721
FDX28,OUT045,1373.6119800000001
FDA50,OUT018,1534.4026800000001
FDT33,OUT027,4473.110720000001
FDQ60,OUT049,1917.0379400000002
NCM19,OUT018,1495.78628
FDF40,OUT046,3469.2840600000004
NCI30,OUT035,4082.2861199999998
FDK34,OUT049,3536.59644
FDA38,OUT027,4728.31186
FDT02,OUT045,692.83148
FDC11,OUT017,1072.1377400000001
FDD08,OUT046,786.17664
NCS29,OUT046,3833.6764000000003
DRI03,OUT010,1784.7434800000003
FDK48,OUT035,1373.8117200000002
FDM52,OUT049,2066.9761
FDP49,OUT035,905.4879999999999
DRA24,OUT046,1787.4732600000002
NCJ43,OUT049,2607.5391200000004
FDE11,OUT045,3661.3673599999993
FDP01,OUT049,1608.97228
FDQ59,OUT018,1500.64662
FDA43,OUT019,485.43478000000005
FDL14,OUT017,2607.20622
FDV50,OUT010,1753.9169400000003
FDT01,OUT027,5272.603359999999
NCC42,OUT035,2016.1089799999997
FDO28,OUT046,1369.68376
FDD32,OUT019,1240.31882
FDV45,OUT035,3334.9921999999997
NCW17,OUT019,264.18944
NCJ17,OUT027,2156.5261999999993
NCF18,OUT049,2637.3003799999997
FDP01,OUT045,2179.2965599999998
FDH24,OUT045,2558.13676
FDI38,OUT027,4617.85564
FDX03,OUT035,781.84894
FDY28,OUT046,3242.51258
FDN34,OUT018,2550.81296
FDJ02,OUT045,2489.35962
FDW40,OUT019,1595.72286
FDX03,OUT017,578.77994
FDE17,OUT027,3607.1712400000006
FDT58,OUT046,2214.18448
FDI38,OUT013,5072.59704
FDW22,OUT035,3996.0650199999995
FDS15,OUT027,3195.77342
NCX06,OUT013,3519.8848600000006
DRK47,OUT035,3725.7502200000004
FDC23,OUT027,4559.19866
FDM56,OUT010,1390.3235599999998
FDP21,OUT046,2094.3404800000003
FDP58,OUT046,2950.69244
FDA27,OUT019,2780.64712
FDK41,OUT019,703.28454
NCH42,OUT046,3020.00222
FDG29,OUT045,717.6658199999999
FDW15,OUT018,2736.50458
FDD28,OUT018,677.18518
FDQ37,OUT049,3131.32398
FDC23,OUT035,2859.01178
FDV13,OUT035,1131.4605199999999
FDK33,OUT046,3504.57146
FDO33,OUT013,3326.46996
FDN21,OUT017,2579.90842
NCW06,OUT027,4902.6183
FDI38,OUT035,4836.304620000001
FDC21,OUT027,2546.3521
NCS05,OUT046,1403.70614
NCN53,OUT049,560.2041200000001
FDV40,OUT010,843.1691199999999
FDG60,OUT017,3395.51342
NCY30,OUT027,4764.997440000001
FDM40,OUT045,1897.1305200000002
NCO30,OUT046,2757.87676
FDK10,OUT046,3401.97168
FDM36,OUT045,2528.24234
FDN10,OUT013,2484.63244
FDM46,OUT018,1297.4444600000002
FDX50,OUT049,1411.6957400000001
FDP33,OUT045,3331.8629400000004
FDO12,OUT045,3161.4847200000004
FDC28,OUT013,1793.1991400000002
FDO31,OUT045,1542.3922799999998
FDX45,OUT035,2670.1909
FDV21,OUT049,1291.5854199999999
FDH04,OUT049,1025.3985799999998
NCG54,OUT013,3697.45372
FDO13,OUT046,3045.56894
FDA09,OUT027,5614.291920000001
FDC38,OUT017,2098.80134
NCO42,OUT046,1892.2036
FDL45,OUT049,1878.62128
NCK31,OUT013,1120.0753399999999
FDM39,OUT017,2048.6665999999996
FDC22,OUT010,1790.6025199999997
FDF46,OUT046,1756.9130400000001
FDQ37,OUT045,3247.5726600000003
FDH41,OUT010,2772.5243600000003
FDQ04,OUT046,799.0265800000001
NCQ02,OUT027,5060.1465800000005
FDJ57,OUT027,5153.55832
NCE07,OUT049,1237.25614
FDE56,OUT013,1197.1749799999998
FDI20,OUT049,3636.1335400000003
FDK36,OUT018,590.9640800000001
FDP08,OUT027,5528.33714
FDF44,OUT017,2141.81202
NCU53,OUT017,2171.63986
FDF47,OUT035,4183.02166
FDS55,OUT010,1805.44986
FDZ52,OUT010,1362.2268
FDL04,OUT018,1271.8111600000002
NCM26,OUT035,2348.3431800000003
FDX43,OUT049,1598.7189599999997
FDP52,OUT049,2407.5993800000006
DRK49,OUT045,679.116
FDE38,OUT013,2799.8221599999997
DRF13,OUT035,2412.79262
FDK41,OUT010,664.26866
FDJ04,OUT027,2761.7384
FDZ44,OUT018,1781.74738
FDS11,OUT013,3540.59124
FDA55,OUT049,2824.85624
NCW53,OUT046,2242.4143999999997
FDB49,OUT027,2665.33056
FDD23,OUT017,2928.98736
NCV42,OUT045,1631.94238
NCZ29,OUT018,1952.52508
FDQ26,OUT013,1600.3834599999998
FDV08,OUT017,669.72822
FDC53,OUT049,802.55532
FDV58,OUT010,2062.4486600000005
NCP02,OUT019,875.527
DRI37,OUT045,959.8838599999999
FDQ12,OUT049,3541.8562600000005
FDE33,OUT046,902.69164
FDX27,OUT045,1598.4526400000002
FDM22,OUT017,704.0835000000001
NCH30,OUT019,891.7725200000001
FDC04,OUT017,3643.2576
FDO38,OUT046,1303.10376
FDV52,OUT027,3068.27272
FDB32,OUT013,1610.03756
FDV43,OUT018,660.67334
FDI24,OUT018,3501.97484
FDR40,OUT017,1181.2623600000002
FDW02,OUT049,1582.73976
FDE44,OUT049,645.2933599999999
FDL38,OUT046,1034.6532
NCT54,OUT010,1108.8899
DRJ39,OUT010,2542.3573
FDW55,OUT049,2932.31636
DRF13,OUT019,1768.9640200000001
NCW17,OUT049,2549.28162
FDP13,OUT035,682.1121
FDS08,OUT018,2117.04426
NCP17,OUT035,1081.32578
NCO53,OUT035,2691.29676
FDH19,OUT045,3001.6261399999994
FDJ04,OUT017,1927.0915200000004
FDG10,OUT049,694.8288799999999
FDA40,OUT010,841.83752
FDI53,OUT045,2357.9307
FDU09,OUT010,698.15788
FDK60,OUT045,1472.6164399999998
FDR43,OUT017,601.68346
FDW22,OUT017,2318.71508
DRP47,OUT010,3125.06546
DRG48,OUT010,2637.8996
FDA14,OUT035,2761.00602
FDU49,OUT013,1296.5789200000002
FDK28,OUT045,4019.70092
FDT19,OUT046,3194.6415600000005
NCQ42,OUT045,1430.00524
FDD03,OUT045,3502.9069600000003
NCM53,OUT013,1564.0973600000002
NCX53,OUT045,1747.7915800000003
FDV14,OUT027,2380.10184
NCZ54,OUT017,2292.0164999999997
FDB39,OUT013,1609.17202
DRC24,OUT046,2563.9957999999997
FDY36,OUT013,1874.5599000000002
FDN01,OUT035,2701.74982
DRH25,OUT046,891.10672
FDV08,OUT046,637.0374400000001
NCP53,OUT049,3558.43468
FDU52,OUT010,1518.75638
NCI42,OUT045,3356.83044
FDZ14,OUT035,2293.4146800000003
FDF11,OUT046,2614.5966
FDQ13,OUT018,1424.94516
FDO32,OUT010,493.29122000000007
DRJ37,OUT018,2858.1462400000005
FDY43,OUT046,2721.2577599999995
NCT41,OUT017,2407.1999
NCV17,OUT045,1840.2712
FDM04,OUT027,1912.1110199999998
DRB48,OUT018,408.00224
FDM24,OUT013,2072.7685600000004
FDT37,OUT049,3072.0011999999997
NCO05,OUT010,989.17906
FDL13,OUT046,2659.871
FDL15,OUT017,2232.0279199999995
FDB11,OUT018,3228.1978799999997
FDL14,OUT019,1887.6095799999998
FDY10,OUT019,1374.2112
FDJ40,OUT049,1445.3852200000001
NCW18,OUT046,4047.1984600000005
NCY06,OUT013,2175.9009799999994
DRE13,OUT018,1463.49498
FDA26,OUT045,3595.85264
NCE19,OUT010,760.41018
FDE33,OUT035,1282.1976399999999
DRL59,OUT027,1993.6715199999999
FDY07,OUT046,746.22864
FDF57,OUT018,2096.2713
FDM58,OUT035,1583.0726600000003
FDP26,OUT027,2897.5616
FDY32,OUT046,1824.42516
FDD51,OUT010,645.8925800000001
FDU22,OUT018,1896.59788
FDZ49,OUT018,3929.5516000000002
NCI42,OUT017,3887.0735599999994
FDT04,OUT027,791.9691
NCU41,OUT045,3742.99444
FDS56,OUT045,3446.5137000000004
NCN42,OUT017,2334.2948000000006
FDK34,OUT046,3087.24802
FDB03,OUT017,4344.87764
DRJ25,OUT035,781.58262
FDT25,OUT027,2661.5355
FDN20,OUT013,2605.8080400000003
FDP09,OUT013,3601.3121999999994
FDM20,OUT019,3654.5762000000004
NCG55,OUT046,2187.21958
NCP14,OUT045,1428.93996
NCH06,OUT046,2730.4458
FDV52,OUT013,1728.7497000000003
NCL07,OUT035,611.5373000000001
DRJ11,OUT027,5377.93292
DRO59,OUT013,1174.5377799999999
FDW15,OUT010,1275.1401599999997
NCQ30,OUT035,2267.98112
NCN54,OUT019,783.11396
FDY01,OUT027,2751.48508
FDX39,OUT035,3411.02656
FDH53,OUT027,2124.5678000000003
FDA57,OUT035,859.7475400000001
NCC07,OUT010,1628.74654
FDU28,OUT013,2774.78808
FDK36,OUT010,739.7038
FDR36,OUT018,558.73936
NCQ17,OUT035,2306.26462
FDS28,OUT019,447.35101999999995
FDE08,OUT045,2685.23798
FDU22,OUT046,1869.4998199999998
FDG41,OUT045,1507.5043600000001
FDO31,OUT010,1092.97728
FDM21,OUT019,4385.2917
FDU40,OUT017,3531.0703000000003
FDV36,OUT018,1879.8862999999997
FDT10,OUT027,1057.7564599999998
FDX38,OUT045,562.5344200000001
NCU30,OUT027,4042.1383800000003
NCV06,OUT049,3129.12684
FDT16,OUT035,4423.50862
NCP41,OUT027,2627.71286
FDZ56,OUT017,2344.4815399999998
FDC22,OUT035,3537.12908
FDU10,OUT035,736.3748
FDS46,OUT045,1577.74626
FDO08,OUT049,3369.3474799999995
NCV42,OUT018,1794.6639000000002
FDP33,OUT035,2891.83572
FDJ12,OUT046,3188.1832999999997
FDH04,OUT045,1320.14824
NCU54,OUT013,2844.2976000000003
FDO36,OUT010,1776.8204600000001
FDT37,OUT027,6138.94232
FDD14,OUT010,2618.99088
FDA16,OUT013,3808.5757399999993
NCS42,OUT019,1622.5546
FDP10,OUT019,688.63694
FDQ28,OUT049,3066.3419000000004
FDK57,OUT010,1777.9523199999999
FDK02,OUT013,2028.0933799999998
FDW47,OUT018,1937.7443200000002
NCC42,OUT018,2467.5213799999997
FDQ37,OUT018,2887.4414399999996
FDL40,OUT046,1247.30972
DRE13,OUT010,1121.14062
FDQ34,OUT027,2199.5368800000006
NCB54,OUT046,2169.04324
FDS48,OUT049,1572.2866999999999
FDO15,OUT045,948.23236
NCT30,OUT013,958.4856800000001
FDU49,OUT027,2348.9424
FDE21,OUT046,2403.9374799999996
FDS49,OUT019,1085.9863799999998
FDT38,OUT027,2380.10184
FDZ01,OUT045,1724.22226
FDC41,OUT035,1395.31706
DRG13,OUT010,1062.8165400000003
NCZ42,OUT018,3333.6606
NCM07,OUT045,1597.8534200000001
NCV17,OUT018,2202.33324
DRK39,OUT035,1411.0965200000003
FDS37,OUT018,1461.9636400000002
FDV12,OUT019,1144.97626
NCG19,OUT018,3670.02276
FDS51,OUT013,1431.47
NCO14,OUT046,932.1199999999999
FDC38,OUT046,1409.43202
FDN15,OUT046,1666.0313400000002
NCH42,OUT013,4285.355119999999
FDQ22,OUT046,612.3362599999999
FDC05,OUT013,4666.79194
FDZ31,OUT013,4614.326900000001
DRJ23,OUT049,2556.2725199999995
FDC52,OUT035,2770.92644
DRD12,OUT010,1181.9947399999999
FDV55,OUT017,2573.51674
FDD32,OUT046,1396.1826
FDR01,OUT049,2529.77368
FDY08,OUT019,1894.2010000000002
FDQ45,OUT045,2738.2356599999994
DRN11,OUT027,4542.02102
NCS05,OUT018,2342.6173
FDY32,OUT035,2107.9228
NCD31,OUT045,3123.00148
NCE06,OUT049,2078.36128
NCP14,OUT046,2397.81212
NCF18,OUT019,763.07338
FDF14,OUT018,2654.1451199999997
FDB22,OUT017,2637.2338
NCH54,OUT049,2885.71036
FDU27,OUT035,684.0429200000001
FDS58,OUT027,2772.4577799999997
